"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","Mean_cfs_SanAcacia","Mean_cfs_BosFarms","Ag_DCU_cfs_5","Riparian_DCU_cfs_5","OpenWater_DCU_cfs_5","Rain_cfs_5","Ag_DCU_cfs_6","Riparian_DCU_cfs_6","OpenWater_DCU_cfs_6","Rain_cfs_6","Ag_DCU_cfs_7","Riparian_DCU_cfs_7","OpenWater_DCU_cfs_7","Rain_cfs_7","Ag_DCU_cfs_8","Riparian_DCU_cfs_8","OpenWater_DCU_cfs_8","Rain_cfs_8","Ag_mn","Rip_mn","OW_mn","Rain_mn","Ag_sum","Rip_sum","OW_sum","Rain_sum"
"2017-08-24",NA,95.125,97.6,86.4,158.7,43.2,18.6,29.5,56.6,62.5,14.6,10.9,103.4,125.3,26.5,76.6,0,37.9,64.9,53.4,89.0807646645995,69.3756297552583,30.2317659629322,42.0465095179515,356.323058658398,277.502519021033,120.927063851729,168.186038071806
"2017-08-25",391,88.375,90.6,90.4,170.1,45.9,20.4,3.1,61,66.2,16.1,0,111.9,130.8,28.8,9.7,0,37.9,64.9,0,95.1557646645995,72.3506297552584,31.6317659629322,2.64650951795146,380.623058658398,289.402519021034,126.527063851729,10.5860380718058
"2017-08-26",380.145833333333,85.2708333333333,87.8,86.2,176.2,47.1,21,352.5,62.2,67.5,16.4,84,115.3,134.6,29.9,11.6,0,39.7,70.3,0,97.8307646645993,74.3756297552583,33.4817659629322,111.471509517951,391.323058658397,297.502519021033,133.927063851729,445.886038071805
"2017-08-27",354.6875,96.0625,98.9,84.1,183.9,49,21.7,62.1,65.2,70.6,17.1,52.8,120.8,141.2,31.1,23.4,0,42.7,72.7,20.2,101.880764664599,78.0256297552584,34.7317659629322,39.0715095179515,407.523058658398,312.102519021033,138.927063851729,156.286038071806
"2017-08-28",340.1875,121.208333333333,123,85.1,182.6,48.8,21.6,223,65.1,70,17,26.9,117.2,137.5,30.4,305.8,0,41.3,69.5,8.2,100.630764664599,76.5506297552583,33.7067659629322,140.421509517951,402.523058658398,306.202519021033,134.827063851729,561.686038071805
"2017-08-29",NA,91.4583333333333,93.7,81.4,183.4,48.8,21.7,414.4,63.5,68.4,16.6,112.5,116.2,137.4,30.3,176,0,41.3,71.7,9.2,100.1807646646,76.1256297552584,34.1567659629322,177.471509517951,400.723058658399,304.502519021033,136.627063851729,709.886038071804
"2017-08-30",389.229166666667,84.7708333333333,87.2,159,173.8,46.8,20.8,0,64.3,70,17,0,121.2,141,31.4,0,0,42.2,71.3,0,99.2307646645997,77.1506297552584,34.2067659629322,-0.553490482048538,396.923058658399,308.602519021033,136.827063851729,-2.21396192819415
"2017-08-31",362.875,94.1875,97,95,188.2,51,22.8,0,67.9,76,18.4,0,125.9,147,33.3,0,0,43.1,76.2,0,104.9057646646,81.4256297552583,36.7567659629322,-0.553490482048538,419.623058658398,325.702519021033,147.027063851729,-2.21396192819415
"2017-09-01",339.520833333333,90.1666666666667,92.5,81.5,188.7,50.4,22.8,0,62.1,74.3,18.3,0,116,143.6,32.8,0,0,42.9,70.5,0,101.1057646646,79.9506297552584,35.1817659629322,-0.553490482048538,404.423058658398,319.802519021034,140.727063851729,-2.21396192819415
"2017-09-02",327.291666666667,81.375,83.4,81,193.1,52.6,23.3,0,62.7,75.8,18.4,0,114.1,145.7,32.9,0,0,43.1,75.2,0,101.880764664599,81.4506297552584,36.5317659629322,-0.553490482048538,407.523058658397,325.802519021034,146.127063851729,-2.21396192819415
"2017-09-03",306.375,82.1041666666667,84.1,80.8,193.7,52.5,23.4,29.8,63.4,76.5,18.5,7.1,116.1,150.7,33.5,0,0,45.9,75.1,0,102.705764664599,83.5506297552584,36.7067659629322,8.67150951795147,410.823058658397,334.202519021033,146.827063851729,34.6860380718059
"2017-09-04",279.770833333333,81.9375,83.9,79.4,203.6,54.7,24.4,0,67,79.8,19.6,3.7,122.1,156.5,34.8,7.7,0,46.8,77.6,0,107.580764664599,86.6006297552584,38.1817659629322,2.29650951795146,430.323058658397,346.402519021034,152.727063851729,9.18603807180584
"2017-09-05",264.458333333333,77.9166666666667,79.6,81.5,177.7,47.5,21.9,0,58.6,70.3,17.7,0,110.8,138.8,31.7,0,0,41.7,72,0,96.1807646645993,76.7256297552584,34.9067659629322,-0.553490482048538,384.723058658397,306.902519021034,139.627063851729,-2.21396192819415
"2017-09-06",NA,74.375,75.7,78,181.8,48.7,22.3,0,58.7,71.2,17.8,0,112.4,140.9,32.3,0,0,41.4,71.7,0,97.6307646645998,77.7006297552584,35.1067659629322,-0.553490482048538,390.523058658399,310.802519021034,140.427063851729,-2.21396192819415
"2017-09-07",375.166666666667,74.7708333333333,70.7,80.5,175.7,47.1,21.5,144.3,58.6,69.9,17.6,72.5,112.4,143,32.5,87.5,0,42.9,71.7,0,96.0807646645995,77.8756297552584,34.9067659629322,75.5215095179514,384.323058658398,311.502519021033,139.627063851729,302.086038071805
"2017-09-08",NA,71.6666666666667,68.3,80.6,171.4,47.5,21.8,0,41.6,69.9,17.6,0,109.6,138.1,31.8,11.5,0,41.3,69,0,90.0557646645995,76.3506297552584,34.1317659629322,2.32150951795147,360.223058658398,305.402519021033,136.527063851729,9.28603807180589
"2017-09-09",411.895833333333,70.375,59.3,87.1,167.8,46.9,21.4,0,41.3,69.4,17.5,0,108.5,136.1,31.5,0.9,0,39.7,63.9,0,88.8057646645997,75.1756297552584,32.6567659629322,-0.328490482048538,355.223058658399,300.702519021033,130.627063851729,-1.31396192819415
"2017-09-10",263.9375,70.3541666666667,48.9,78.5,166.4,46.6,21.4,0,39.9,67.6,17,0,105.9,133.1,30.7,0,0,38.4,63.9,0,87.4557646645998,73.5756297552583,32.3317659629322,-0.553490482048538,349.823058658399,294.302519021033,129.327063851729,-2.21396192819415
"2017-09-11",406.9375,54.5625,40,80.6,169.8,47,21.6,0,40.9,68.9,17.3,0,105,133.9,30.8,0,0,39.8,69.2,0,88.3307646645998,74.5506297552584,33.8067659629322,-0.553490482048538,353.323058658399,298.202519021033,135.227063851729,-2.21396192819415
"2017-09-12",428.104166666667,39.8541666666667,40.3,85.1,174.7,48.3,22.2,3,42.5,71.4,18,2.9,111.4,141,32.4,4.4,0,42.4,71.9,19.6,91.5557646645995,77.9256297552584,35.2067659629322,6.92150951795147,366.223058658398,311.702519021033,140.827063851729,27.6860380718059
"2017-09-13",436.1875,41.5625,42.1,95.7,154.2,43.7,20,24.1,40.9,71.2,17.9,22.5,112.1,142.4,32.7,172.2,0,42.4,72,93.3,86.2057646645993,77.0756297552584,34.7317659629322,77.4715095179514,344.823058658397,308.302519021034,138.927063851729,309.886038071806
"2017-09-14",NA,43.375,44.6,86.9,169.2,47.2,21.7,266.9,40.4,68.4,17.3,134.3,106.6,134.8,31.1,56.2,0,39.8,69.4,0.5,88.4557646645993,74.7006297552584,33.9567659629322,113.921509517951,353.823058658397,298.802519021034,135.827063851729,455.686038071805
"2017-09-15",427.041666666667,46.9583333333333,48.3,87.6,151.7,42.9,19.7,0.2,37.8,64.8,16.4,1.2,100.9,128.5,29.8,0.9,0,38.1,66.8,0,82.0057646645995,70.7256297552584,32.2567659629322,0.021509517951462,328.023058658398,282.902519021034,129.027063851729,0.086038071805848
"2017-09-16",NA,50.3125,51.9,89.8,148.1,42.1,19.2,14.9,36,62.9,15.9,0.8,97.5,125.1,28.8,0,0,36.9,66.8,0,79.8057646645995,68.9006297552584,31.7567659629322,3.37150951795147,319.223058658398,275.602519021034,127.027063851729,13.4860380718059
"2017-09-17",400.6875,50.7916666666667,52.7,99.3,138.9,39.2,18.3,42.6,35,61.5,15.7,46.1,94.1,127.8,29.6,16,0,38.1,67,0,76.4057646645995,68.8006297552584,31.7317659629322,25.6215095179515,305.623058658398,275.202519021033,126.927063851729,102.486038071806
"2017-09-18",395.270833333333,50.875,53.1,99.2,159.9,44.9,20.8,0,39.8,68.1,17.6,0,97.1,129.4,30.2,0,0,38.1,67.1,0,83.6057646645995,72.2756297552584,33.0067659629322,-0.553490482048538,334.423058658398,289.102519021033,132.027063851729,-2.21396192819415
"2017-09-19",NA,51.3333333333333,53.9,97.1,164.8,46.3,21.7,0,39.8,69.1,17.8,0,103.9,135.6,32,0,0,39.8,69.8,0,86.5307646645997,74.8506297552584,34.4067659629322,-0.553490482048538,346.123058658399,299.402519021033,137.627063851729,-2.21396192819415
"2017-09-20",363.208333333333,49.4583333333333,52.6,93.6,153.6,43.5,20.1,0,37.9,66,16.6,0,98.5,132.3,30.4,0,0,39.6,67.3,0,81.9057646645995,72.5006297552583,32.6817659629322,-0.553490482048538,327.623058658398,290.002519021033,130.727063851729,-2.21396192819415
"2017-09-21",373.833333333333,53.2291666666667,56.5,95,156.9,44.1,20.4,0,37.6,65.7,16.6,0,98.4,129.8,30.2,0,0,38.1,67.3,0,82.6307646645998,71.5756297552584,32.7067659629322,-0.553490482048538,330.523058658399,286.302519021034,130.827063851729,-2.21396192819415
"2017-09-22",363.145833333333,51.8333333333333,55.5,102,152.8,43.3,20.1,0.1,35.8,63.9,16.1,0,92.7,123.1,28.7,0,0,36.5,64.7,0,79.7307646645997,68.8506297552584,31.4817659629322,-0.528490482048538,318.923058658399,275.402519021034,125.927063851729,-2.11396192819415
"2017-09-23",357.854166666667,50.6041666666667,54.7,100,123,35,16.5,105.6,30.4,54,14,4.7,84.3,109.5,26.7,3.1,0,31.5,56.6,0,68.8307646645996,59.6506297552584,27.5317659629322,27.7965095179513,275.323058658399,238.602519021033,110.127063851729,111.186038071805
"2017-09-24",NA,49.625,53.8,117,129.7,36.7,17.5,0,31.9,55.5,14.7,0,84.1,111.2,27.1,0,0,33.3,62.1,0,70.8307646645994,61.3256297552584,29.4317659629322,-0.553490482048538,283.323058658397,245.302519021034,117.727063851729,-2.21396192819415
"2017-09-25",NA,49.5833333333333,54.2,142,129.5,36.6,17.4,0,31.8,54.1,14.3,0,81.4,110.1,26.6,0,0,33.3,62.1,0,70.0807646645996,60.6756297552584,29.1817659629322,-0.553490482048538,280.323058658399,242.702519021034,116.727063851729,-2.21396192819415
"2017-09-26",NA,49.7083333333333,54.4,120,112.4,32.6,15.4,197.9,27.9,49.7,12.8,141.6,73.8,102.1,23.8,459.7,0,31.5,56.7,159,62.9307646645996,56.1256297552584,26.2567659629322,238.996509517951,251.723058658399,224.502519021033,105.027063851729,955.986038071804
"2017-09-27",NA,70.0416666666667,76.2,331,84.3,24.5,11.8,632.5,20.8,37.2,9.9,279.7,55.2,81.5,18.8,288.2,0,26.3,43.3,103.7,49.4807646645995,44.5256297552585,20.0317659629322,325.471509517951,197.923058658398,178.102519021034,80.1270638517288,1301.8860380718
"2017-09-28",287.729166666667,327.5625,918,789,89.6,25.2,12.3,185.1,21.8,37.5,10,67.4,55.2,79,18.7,201.9,0,23.3,43.2,54.7,51.0557646645995,43.4006297552585,20.1317659629322,126.721509517951,204.223058658398,173.602519021034,80.5270638517288,506.886038071805
"2017-09-29",236.541666666667,1022.83333333333,1040,1190,96,27.1,13.1,556.4,23.4,39.1,10.5,423.6,57.6,83.4,19.8,484.7,0,26.2,43.5,64.7,53.6557646645996,46.1006297552585,20.8067659629322,381.796509517951,214.623058658398,184.402519021034,83.2270638517288,1527.18603807181
"2017-09-30",82.0625,3267.29166666667,3300,1150,101.9,30.2,14.5,635.6,25,44.1,11.6,29.5,61.5,87.1,20.9,60.3,0,25.9,43.5,113.9,56.5057646645996,48.9756297552585,21.7067659629322,209.271509517951,226.023058658398,195.902519021034,86.8270638517288,837.086038071805
"2017-10-01",71.4166666666667,1712.29166666667,1740,2010,116,33.3,15.7,0.8,27.9,50.6,13,0,75,101.2,24,0.1,0,31.4,54.4,0,64.1307646645996,56.2756297552584,25.8567659629322,-0.328490482048538,256.523058658398,225.102519021033,103.427063851729,-1.31396192819415
"2017-10-02",47.0625,2386.04166666667,2430,1330,126.9,36,17.6,0,30.1,53.7,14.2,0,79.9,105.8,26,0,0,31.6,59.7,0,68.6307646645996,58.9256297552584,28.4567659629322,-0.553490482048538,274.523058658398,235.702519021034,113.827063851729,-2.21396192819415
"2017-10-03",50.8125,2556.04166666667,2580,1010,123.7,35.6,17.3,0,30,52.2,14,0,76.9,106.6,25.8,0,0,33.1,59.8,0,67.0557646645996,59.0256297552584,28.3067659629322,-0.553490482048538,268.223058658398,236.102519021034,113.227063851729,-2.21396192819415
"2017-10-04",89.6041666666667,2140.83333333333,2170,913,94.9,27.3,13.3,455.5,21.9,37.9,10.1,126.6,54.9,78.5,18.6,60.3,0,26.4,48.9,0,52.3307646645996,44.6756297552585,21.8067659629322,160.046509517951,209.323058658399,178.702519021034,87.2270638517288,640.186038071805
"2017-10-05",102.729166666667,1862.5,1880,1730,101.5,30.1,14.4,677.7,23.9,43.4,11.4,206.9,60.7,87.6,20.9,442.2,0,26.6,48.9,285.9,55.9307646645996,49.0756297552585,22.9817659629322,402.621509517951,223.723058658399,196.302519021034,91.9270638517288,1610.4860380718
"2017-10-06",61.8125,2175.41666666667,2230,3140,110.2,32.1,15.2,0,27.8,49.7,12.8,0,73.5,98.7,23.4,3.6,0,29.7,54.3,3.7,62.2807646645996,54.7006297552584,25.5067659629322,1.27150951795146,249.123058658398,218.802519021034,102.027063851729,5.08603807180584
"2017-10-07",NA,3703.75,3730,2000,104,30.6,14.7,0,25.9,46,12,0,65.2,93.3,21.9,0,0,28.2,51.7,0,58.1807646645996,51.6756297552585,24.1567659629322,-0.553490482048538,232.723058658399,206.702519021034,96.6270638517288,-2.21396192819415
"2017-10-08",NA,3211.66666666667,3240,1640,126.8,36,17.6,0,30,53.1,14.2,0,78.7,106.6,26,0,0,33.2,62.6,0,68.2807646645994,59.3756297552584,29.1817659629322,-0.553490482048538,273.123058658397,237.502519021033,116.727063851729,-2.21396192819415
"2017-10-09",NA,2250.41666666667,2280,1440,92.3,26,12.7,0,22.1,41.1,10.6,0,62.3,88.7,21.2,0,0,27.9,51.8,0,53.5807646645994,48.0756297552585,23.1567659629322,-0.553490482048538,214.323058658398,192.302519021034,92.6270638517288,-2.21396192819415
"2017-10-10",NA,1582.08333333333,1610,1300,83.4,24.6,12,0,20.1,36.4,9.7,0,54.2,74.2,18.2,0,0,21.6,40.9,0,48.8307646645995,41.3506297552585,19.2817659629322,-0.553490482048538,195.323058658398,165.402519021034,77.1270638517288,-2.21396192819415
"2017-10-11",NA,1367.70833333333,1400,1200,108.2,31.9,15.2,0,25.8,46.4,12,0,66.2,93.1,22.1,0,0,28.2,51.9,0,59.4557646645996,52.0506297552585,24.3817659629322,-0.553490482048538,237.823058658399,208.202519021034,97.5270638517288,-2.21396192819415
"2017-10-12",NA,1286.45833333333,1250,983,116.7,33.9,16.1,0,28.1,50.5,13.2,0,71,100.4,23.6,0,0,31.5,60.2,0,63.3557646645996,56.2256297552584,27.3567659629322,-0.553490482048538,253.423058658399,224.902519021033,109.427063851729,-2.21396192819415
"2017-10-13",190.145833333333,1247.91666666667,1080,960,124.1,35.8,17.5,0,29.9,52.2,14,30.9,74,102.3,24.6,19.8,0,31.4,54.9,0.1,66.4057646645994,57.5756297552584,26.8317659629322,12.1465095179515,265.623058658397,230.302519021034,107.327063851729,48.5860380718059
"2017-10-14",185.583333333333,1266.25,974,826,111.6,32.9,15.6,0,27.9,51.3,13.1,0,80.7,105.8,26.2,0,0,31.6,60.1,0,64.4557646645994,57.5506297552584,27.8317659629322,-0.553490482048538,257.823058658397,230.202519021034,111.327063851729,-2.21396192819415
"2017-10-15",NA,1233.33333333333,883,666,91.5,26.3,12.8,0,22.2,41.8,10.8,0,59.6,83.8,20.2,0,0,25.1,43.7,0,52.7307646645996,46.4006297552585,20.9567659629322,-0.553490482048538,210.923058658399,185.602519021034,83.8270638517288,-2.21396192819415
"2017-10-16",170.979166666667,1102.08333333333,765,633,108.4,32,15.3,0,25.1,45.6,11.9,0,60.7,88.1,20.9,0,0,26.6,48.8,0,57.9557646645996,50.2256297552585,23.3067659629322,-0.553490482048538,231.823058658399,200.902519021034,93.2270638517288,-2.21396192819415
"2017-10-17",199.291666666667,1034.25,706,634,108.4,32,15.3,0,26.6,48.3,12.5,0,69.8,98.6,23.1,0,0,29.8,54.1,0,60.6057646645996,54.3256297552584,25.3317659629322,-0.553490482048538,242.423058658399,217.302519021034,101.327063851729,-2.21396192819415
"2017-10-18",NA,944.291666666667,628,505,105,30.9,14.8,0,25.7,45.2,11.8,0,64.1,92.5,21.8,0,0,28.1,51.1,0,58.1057646645996,51.3256297552585,23.9567659629322,-0.553490482048538,232.423058658399,205.302519021034,95.8270638517288,-2.21396192819415
"2017-10-19",NA,785.9375,508,437,88.7,25.7,12.5,135.4,20,35.5,9.5,59.4,49.2,69,16.8,165.9,0,21.6,40.2,102.7,48.8807646645995,40.1006297552585,18.8317659629322,115.296509517951,195.523058658398,160.402519021034,75.3270638517288,461.186038071805
"2017-10-20",263.5,752.4375,484,416,100.1,30.1,14.4,0,24,44.7,11.6,0,63.6,88.7,21.3,0,0,26.6,48.1,0,56.3307646645994,49.6756297552585,22.9317659629322,-0.553490482048538,225.323058658397,198.702519021034,91.7270638517288,-2.21396192819415
"2017-10-21",NA,730.8125,469,385,76.2,22.8,11.3,0,19.7,36.5,9.7,0,54.2,74,18,0,0,23.2,42.5,0,46.9307646645995,41.2756297552585,19.4567659629322,-0.553490482048538,187.723058658398,165.102519021034,77.8270638517288,-2.21396192819415
"2017-10-22",278.520833333333,702.041666666667,456,388,90.7,25.9,12.7,0,21.9,38.1,10.2,0,55.4,77.1,18.6,0,0,23.3,42.5,0,51.4057646645996,43.2506297552585,20.0817659629322,-0.553490482048538,205.623058658398,173.002519021034,80.3270638517288,-2.21396192819415
"2017-10-23",259.5,436.354166666667,441,423,100.1,28.4,14.4,0,24.5,44.4,11.8,0,66.5,93.7,22.2,0,0,28.2,50.6,0,57.1807646645994,50.8256297552585,23.8317659629322,-0.553490482048538,228.723058658397,203.302519021034,95.3270638517288,-2.21396192819415
"2017-10-24",268.291666666667,468.916666666667,472,395,75,21,11.2,0,18.6,33.8,9.3,0,48.3,68,16.9,0,0,19.9,37.3,0,44.8807646645995,37.8256297552585,17.7567659629322,-0.553490482048538,179.523058658398,151.302519021034,71.0270638517288,-2.21396192819415
"2017-10-25",269.75,422.083333333333,433,354,89.4,24.1,12.6,0,21.8,37.4,10.2,0,54.2,73.2,18,0,0,21.6,40,0,50.7557646645995,41.2256297552585,19.2817659629322,-0.553490482048538,203.023058658398,164.902519021034,77.1270638517288,-2.21396192819415
"2017-10-26",272.6875,405.333333333333,424,343,97.3,24.1,13.8,0,23.9,38.5,11.6,0,63.6,80.7,21.4,0,0,26.5,50.7,0,55.6057646645994,44.6006297552585,23.4567659629322,-0.553490482048538,222.423058658398,178.402519021034,93.8270638517288,-2.21396192819415
"2017-10-27",291.104166666667,365.395833333333,392,340,50,13.4,7.2,0,12.6,23,6.7,0,34.7,46.7,12.3,0,0,14.6,24.2,0,33.7307646645995,26.5756297552585,11.6817659629322,-0.553490482048538,134.923058658398,106.302519021034,46.7270638517288,-2.21396192819415
"2017-10-28",304.25,381.75,415,332,69.9,16.2,10.2,0,17.3,25.9,8.6,0,45.2,54.8,16.1,0,0,16.8,37.4,0,42.5057646645995,30.5756297552585,17.1567659629322,-0.553490482048538,170.023058658398,122.302519021034,68.6270638517288,-2.21396192819415
"2017-10-29",NA,374.645833333333,414,359,83.4,19.4,12,0,20.2,30.9,9.9,0,52.6,63.5,18,0,0,20.1,42.8,0,48.4557646645995,35.6256297552585,19.7567659629322,-0.553490482048538,193.823058658398,142.502519021034,79.0270638517288,-2.21396192819415
"2017-10-30",229.395833333333,365.833333333333,414,445,69.1,15.6,10.1,0,18,25.4,9.2,0,52.1,55.8,17.6,0,0,16.9,40.1,0,44.2057646645995,30.5756297552585,18.3317659629322,-0.553490482048538,176.823058658398,122.302519021034,73.3270638517288,-2.21396192819415
"2017-10-31",211.708333333333,473.8125,527,507,58.4,11.9,8.8,5.1,14.6,20.3,7.4,12.8,38.3,41.2,13.3,27.2,0,13.4,29.5,26.7,37.2307646645995,23.8506297552585,13.8317659629322,17.3965095179515,148.923058658398,95.402519021034,55.3270638517288,69.586038071806
"2017-11-01",NA,541.270833333333,611,512,83.7,16.1,12,0,21.6,26.6,10.2,0,54.8,54.5,18.4,0,0,17.1,42.8,0,49.4307646645995,30.7256297552585,19.9317659629322,-0.553490482048538,197.723058658398,122.902519021034,79.7270638517288,-2.21396192819415
"2017-11-02",NA,625.25,705,512,83.1,15.9,12,0,19.9,24,9.6,0,50.9,50.4,17.5,0,0,15.5,40.2,0,47.8807646645995,28.6006297552585,18.9067659629322,-0.553490482048538,191.523058658398,114.402519021034,75.6270638517288,-2.21396192819415
"2017-11-03",199.083333333333,579.895833333333,673,540,83.6,14.3,12,0,21.1,23.8,10.1,0,54.1,48,18.2,0,0,15.6,42.9,0,49.1057646645995,27.5756297552585,19.8817659629322,-0.553490482048538,196.423058658398,110.302519021034,79.5270638517288,-2.21396192819415
"2017-11-04",168.5,598.041666666667,706,602,83.4,14.3,12,0,20.6,23.3,10.1,0,53.7,46.7,18,28.9,0,14,40.4,8.8,48.8307646645995,26.7256297552585,19.2067659629322,8.87150951795147,195.323058658398,106.902519021034,76.8270638517288,35.4860380718059
"2017-11-05",NA,621.375,742,711,77,12.4,11.4,0,19.9,19.2,9.6,0,51.7,39.8,17.6,0,0,12.4,40.7,0,46.5557646645995,23.1006297552585,18.9067659629322,-0.553490482048538,186.223058658398,92.402519021034,75.6270638517288,-2.21396192819415
"2017-11-06",76.8333333333333,749.333333333333,893,776,75,10.7,11.2,0,18.8,18.4,9.4,0,51.7,39.6,17.7,0,0,12.4,41,0,45.7807646645995,22.4256297552585,18.9067659629322,-0.553490482048538,183.123058658398,89.702519021034,75.6270638517288,-2.21396192819415
"2017-11-07",73.375,812.125,971,812,68.7,9,9.9,0,17.3,15.7,8.7,0,44.8,32.7,15.9,0,0,10.7,33.3,0,42.1057646645995,19.1756297552585,16.0317659629322,-0.553490482048538,168.423058658398,76.702519021034,64.1270638517288,-2.21396192819415
"2017-11-08",73.5,813.229166666667,984,914,58.2,8.5,8.8,0,13.9,11.4,7,0,35.5,22.8,12.8,0,0,7.3,30.5,10.5,36.3057646645995,14.6506297552585,13.8567659629322,2.07150951795146,145.223058658398,58.602519021034,55.4270638517288,8.28603807180585
"2017-11-09",83.5416666666667,852.916666666667,1040,980,66.6,8.6,9.6,0,16,11.5,7.6,0,40.7,23,14,0,0,7.4,33.4,0,40.2307646645995,14.7756297552585,15.2317659629322,-0.553490482048538,160.923058658398,59.102519021034,60.9270638517288,-2.21396192819415
"2017-11-10",94.9791666666667,864.9375,1070,1040,74.9,9,11.2,0,17.9,11.8,8.9,0,46,23.4,16.4,0,0,7.7,39.1,0,44.1057646645995,15.1256297552585,17.9817659629322,-0.553490482048538,176.423058658398,60.502519021034,71.9270638517288,-2.21396192819415
"2017-11-11",84.5625,878.1875,1090,1120,74.9,7.3,11.2,0,18,10.8,9,0,46,23.3,16.3,0,0,7.7,39.3,0,44.1307646645995,14.4256297552585,18.0317659629322,-0.553490482048538,176.523058658398,57.7025190210339,72.1270638517288,-2.21396192819415
"2017-11-12",85.9375,899.416666666667,1130,1120,66.8,1.9,9.6,0,17.9,8,8.9,0,45.6,23.1,16.3,0,0,7.7,39.4,0,41.9807646645995,12.3256297552585,17.6317659629322,-0.553490482048538,167.923058658398,49.3025190210339,70.5270638517288,-2.21396192819415
